timestamp,src_ip,dest_ip,protocol,bytes,threat_label,message
2025-01-13 06:14:38,192.168.1.67,10.0.0.173,UDP,5032,malicious,Suspicious traffic observed
2025-01-27 22:37:41,192.168.1.244,10.0.0.161,TCP,1938,benign,Normal network activity
2025-01-10 17:20:41,192.168.1.235,10.0.0.155,UDP,956,benign,Normal network activity
2025-01-02 02:34:35,192.168.1.125,10.0.0.126,TCP,3227,benign,Normal network activity
2025-01-28 04:37:51,192.168.1.252,10.0.0.233,HTTPS,2142,benign,Normal network activity
2025-01-07 21:21:44,192.168.1.226,10.0.0.91,TCP,1138,malicious,Malicious payload detected
2025-01-02 04:46:37,192.168.1.125,10.0.0.192,UDP,3830,benign,Normal network activity
2025-01-19 19:01:18,192.168.1.147,10.0.0.53,HTTP,6205,malicious,Detected possible attack
2025-01-01 15:33:36,192.168.1.94,10.0.0.133,HTTP,3454,benign,Normal network activity
2025-01-09 21:08:00,192.168.1.121,10.0.0.12,TCP,4241,malicious,Detected possible attack
2025-01-06 01:50:28,192.168.1.197,10.0.0.116,UDP,312,benign,Normal network activity
2025-01-19 12:09:46,192.168.1.235,10.0.0.9,HTTP,1461,benign,Normal network activity
2025-01-14 20:34:29,192.168.1.147,10.0.0.57,HTTPS,2652,benign,Normal network activity
2025-01-23 14:08:57,192.168.1.221,10.0.0.189,HTTP,4305,benign,Normal network activity
2025-01-03 18:01:28,192.168.1.99,10.0.0.13,HTTPS,6696,benign,Normal network activity
2025-01-14 16:03:04,192.168.1.201,10.0.0.207,HTTP,6870,benign,Normal network activity
2025-01-21 10:49:06,192.168.1.46,10.0.0.128,HTTP,4260,benign,Normal network activity
2025-01-20 10:40:48,192.168.1.123,10.0.0.179,HTTPS,7917,benign,Normal network activity
2025-01-14 11:10:20,192.168.1.232,10.0.0.126,HTTP,5736,benign,Normal network activity
2025-01-12 06:40:25,192.168.1.212,10.0.0.124,HTTPS,4284,benign,Normal network activity
2025-01-23 19:40:09,192.168.1.220,10.0.0.200,TCP,9206,benign,Normal network activity
2025-01-13 13:45:24,192.168.1.30,10.0.0.249,UDP,5520,benign,Normal network activity
2025-01-25 03:40:10,192.168.1.55,10.0.0.217,HTTP,4717,malicious,Suspicious traffic observed
2025-01-28 04:28:37,192.168.1.81,10.0.0.15,HTTPS,5396,benign,Normal network activity
2025-01-27 22:24:44,192.168.1.219,10.0.0.69,UDP,5736,benign,Normal network activity
2025-01-05 14:18:18,192.168.1.6,10.0.0.31,HTTPS,5220,benign,Normal network activity
2025-01-19 07:54:25,192.168.1.22,10.0.0.112,HTTPS,6825,benign,Normal network activity
2025-01-14 00:48:20,192.168.1.155,10.0.0.229,TCP,821,benign,Normal network activity
2025-01-13 00:04:32,192.168.1.26,10.0.0.122,UDP,1742,benign,Normal network activity
2025-01-15 19:10:16,192.168.1.204,10.0.0.42,UDP,3685,benign,Normal network activity
2025-01-01 21:38:44,192.168.1.155,10.0.0.203,ICMP,9889,benign,Normal network activity
2025-01-26 20:30:58,192.168.1.151,10.0.0.31,HTTP,7549,malicious,Suspicious traffic observed
2025-01-21 10:56:32,192.168.1.254,10.0.0.33,HTTPS,4082,benign,Normal network activity
2025-01-11 22:00:52,192.168.1.207,10.0.0.28,TCP,429,benign,Normal network activity
2025-01-01 10:03:29,192.168.1.32,10.0.0.48,ICMP,674,benign,Normal network activity
2025-01-30 03:19:20,192.168.1.181,10.0.0.206,UDP,2803,benign,Normal network activity
2025-01-02 08:27:25,192.168.1.109,10.0.0.221,UDP,6680,malicious,Malicious payload detected
2025-01-22 21:55:37,192.168.1.225,10.0.0.118,TCP,6709,malicious,Detected possible attack
2025-01-14 18:42:07,192.168.1.117,10.0.0.119,TCP,256,malicious,Suspicious traffic observed
2025-01-12 20:22:04,192.168.1.181,10.0.0.231,HTTPS,6373,benign,Normal network activity
2025-01-19 18:08:05,192.168.1.60,10.0.0.232,TCP,9900,benign,Normal network activity
2025-01-12 23:04:56,192.168.1.30,10.0.0.77,HTTP,1610,benign,Normal network activity
2025-01-20 01:58:56,192.168.1.243,10.0.0.248,ICMP,2758,benign,Normal network activity
2025-01-12 12:48:04,192.168.1.168,10.0.0.67,HTTP,8429,benign,Normal network activity
2025-01-05 08:38:39,192.168.1.1,10.0.0.135,HTTPS,1376,benign,Normal network activity
2025-01-25 07:50:52,192.168.1.229,10.0.0.219,ICMP,9141,malicious,Potential phishing attempt
2025-01-23 17:34:15,192.168.1.218,10.0.0.140,UDP,194,benign,Normal network activity
2025-01-01 22:22:17,192.168.1.26,10.0.0.92,UDP,6604,benign,Normal network activity
2025-01-25 02:42:21,192.168.1.202,10.0.0.23,ICMP,3314,malicious,Detected possible attack
2025-01-10 15:45:32,192.168.1.208,10.0.0.185,HTTP,6524,benign,Normal network activity
2025-01-30 21:04:35,192.168.1.69,10.0.0.245,HTTP,7683,malicious,Malicious payload detected
2025-01-18 19:06:05,192.168.1.76,10.0.0.16,ICMP,7748,benign,Normal network activity
2025-01-25 22:05:00,192.168.1.18,10.0.0.153,ICMP,4457,benign,Normal network activity
2025-01-15 04:46:48,192.168.1.147,10.0.0.227,ICMP,4716,benign,Normal network activity
2025-01-05 23:36:47,192.168.1.41,10.0.0.181,TCP,5223,benign,Normal network activity
2025-01-04 00:07:06,192.168.1.125,10.0.0.229,ICMP,879,benign,Normal network activity
2025-01-05 22:26:32,192.168.1.232,10.0.0.123,HTTPS,2068,malicious,Suspicious traffic observed
2025-01-10 07:53:29,192.168.1.235,10.0.0.67,UDP,4661,benign,Normal network activity
2025-01-17 03:36:05,192.168.1.226,10.0.0.73,HTTP,5549,malicious,Suspicious traffic observed
2025-01-28 15:54:25,192.168.1.104,10.0.0.86,HTTP,4310,benign,Normal network activity
2025-01-01 00:26:32,192.168.1.21,10.0.0.124,ICMP,5214,malicious,Detected possible attack
2025-01-19 04:33:14,192.168.1.124,10.0.0.175,HTTPS,2730,benign,Normal network activity
2025-01-07 05:43:59,192.168.1.154,10.0.0.76,HTTPS,9194,benign,Normal network activity
2025-01-06 12:37:37,192.168.1.15,10.0.0.87,HTTP,3767,benign,Normal network activity
2025-01-30 08:54:24,192.168.1.193,10.0.0.162,UDP,6599,malicious,Suspicious traffic observed
2025-01-15 16:34:25,192.168.1.53,10.0.0.205,ICMP,8944,benign,Normal network activity
2025-01-10 12:47:30,192.168.1.21,10.0.0.65,HTTPS,7879,benign,Normal network activity
2025-01-03 12:19:56,192.168.1.23,10.0.0.24,HTTPS,3190,benign,Normal network activity
2025-01-05 15:51:31,192.168.1.219,10.0.0.114,UDP,2811,benign,Normal network activity
2025-01-20 17:24:40,192.168.1.140,10.0.0.167,UDP,9975,benign,Normal network activity
2025-01-13 07:29:35,192.168.1.244,10.0.0.151,UDP,812,benign,Normal network activity
2025-01-17 23:06:37,192.168.1.200,10.0.0.96,HTTPS,146,benign,Normal network activity
2025-01-23 14:53:43,192.168.1.8,10.0.0.67,HTTPS,5342,benign,Normal network activity
2025-01-25 23:56:27,192.168.1.225,10.0.0.176,HTTPS,9259,benign,Normal network activity
2025-01-17 17:40:33,192.168.1.96,10.0.0.22,HTTPS,1976,malicious,Malicious payload detected
2025-01-23 04:40:39,192.168.1.182,10.0.0.74,UDP,3735,benign,Normal network activity
2025-01-05 17:19:57,192.168.1.189,10.0.0.87,TCP,8091,malicious,Detected possible attack
2025-01-04 07:25:28,192.168.1.207,10.0.0.175,ICMP,3662,malicious,Detected possible attack
2025-01-22 02:46:41,192.168.1.220,10.0.0.172,UDP,742,benign,Normal network activity
2025-01-04 14:40:02,192.168.1.91,10.0.0.50,UDP,2482,benign,Normal network activity
2025-01-01 07:51:41,192.168.1.144,10.0.0.230,ICMP,8933,benign,Normal network activity
2025-01-18 15:12:08,192.168.1.129,10.0.0.149,ICMP,3213,malicious,Detected possible attack
2025-01-28 00:55:34,192.168.1.109,10.0.0.146,UDP,1716,benign,Normal network activity
2025-01-11 23:59:37,192.168.1.42,10.0.0.194,UDP,4893,benign,Normal network activity
2025-01-15 12:04:54,192.168.1.139,10.0.0.8,UDP,9815,malicious,Suspicious traffic observed
2025-01-12 19:20:50,192.168.1.178,10.0.0.61,HTTP,9228,benign,Normal network activity
2025-01-19 03:19:30,192.168.1.146,10.0.0.236,TCP,8947,benign,Normal network activity
2025-01-23 21:24:43,192.168.1.72,10.0.0.188,HTTP,2120,malicious,Malicious payload detected
2025-01-01 03:06:21,192.168.1.83,10.0.0.114,UDP,8611,benign,Normal network activity
2025-01-12 05:32:49,192.168.1.230,10.0.0.114,HTTPS,4186,benign,Normal network activity
2025-01-19 04:11:49,192.168.1.117,10.0.0.7,UDP,1415,benign,Normal network activity
2025-01-30 20:09:23,192.168.1.46,10.0.0.43,HTTP,8421,benign,Normal network activity
2025-01-25 08:33:36,192.168.1.34,10.0.0.201,HTTPS,7264,malicious,Potential phishing attempt
2025-01-07 04:35:00,192.168.1.104,10.0.0.40,UDP,9987,benign,Normal network activity
2025-01-25 18:22:54,192.168.1.103,10.0.0.231,TCP,1790,benign,Normal network activity
2025-01-24 19:12:28,192.168.1.29,10.0.0.166,UDP,868,benign,Normal network activity
2025-01-02 04:46:39,192.168.1.71,10.0.0.247,TCP,7105,benign,Normal network activity
2025-01-09 21:03:24,192.168.1.128,10.0.0.67,HTTP,7041,benign,Normal network activity
2025-01-26 08:33:34,192.168.1.152,10.0.0.145,HTTP,5310,benign,Normal network activity
2025-01-14 02:59:34,192.168.1.26,10.0.0.39,HTTPS,8025,benign,Normal network activity
2025-01-28 08:09:08,192.168.1.215,10.0.0.125,UDP,6818,benign,Normal network activity
2025-01-18 23:28:53,192.168.1.123,10.0.0.76,ICMP,4331,benign,Normal network activity
2025-01-18 15:10:36,192.168.1.210,10.0.0.126,HTTPS,6196,benign,Normal network activity
2025-01-05 15:34:48,192.168.1.125,10.0.0.4,UDP,7021,benign,Normal network activity
2025-01-18 07:17:35,192.168.1.47,10.0.0.221,HTTPS,3407,malicious,Malicious payload detected
2025-01-25 07:33:13,192.168.1.46,10.0.0.252,ICMP,4082,benign,Normal network activity
2025-01-19 11:27:13,192.168.1.78,10.0.0.37,TCP,8042,benign,Normal network activity
2025-01-09 07:12:35,192.168.1.233,10.0.0.229,ICMP,6539,benign,Normal network activity
2025-01-07 12:41:44,192.168.1.153,10.0.0.150,HTTP,5009,benign,Normal network activity
2025-01-09 23:55:27,192.168.1.62,10.0.0.248,TCP,1810,malicious,Detected possible attack
2025-01-10 09:30:20,192.168.1.153,10.0.0.144,HTTP,5124,malicious,Potential phishing attempt
2025-01-05 18:16:49,192.168.1.137,10.0.0.236,HTTPS,7308,benign,Normal network activity
2025-01-24 18:33:39,192.168.1.146,10.0.0.49,TCP,8760,benign,Normal network activity
2025-01-06 05:05:57,192.168.1.215,10.0.0.177,TCP,6085,benign,Normal network activity
2025-01-18 16:38:40,192.168.1.28,10.0.0.67,TCP,5470,benign,Normal network activity
2025-01-07 17:23:48,192.168.1.130,10.0.0.151,TCP,9810,benign,Normal network activity
2025-01-26 17:55:33,192.168.1.14,10.0.0.13,TCP,6979,benign,Normal network activity
2025-01-05 18:25:42,192.168.1.214,10.0.0.208,HTTPS,8662,benign,Normal network activity
2025-01-08 14:01:21,192.168.1.120,10.0.0.6,HTTPS,7558,benign,Normal network activity
2025-01-23 20:06:48,192.168.1.81,10.0.0.12,ICMP,2864,benign,Normal network activity
2025-01-10 07:01:59,192.168.1.227,10.0.0.103,TCP,7876,benign,Normal network activity
2025-01-16 02:11:24,192.168.1.7,10.0.0.65,UDP,1057,benign,Normal network activity
2025-01-04 13:36:49,192.168.1.110,10.0.0.122,TCP,9204,benign,Normal network activity
2025-01-04 21:01:11,192.168.1.85,10.0.0.60,TCP,175,benign,Normal network activity
2025-01-02 12:04:06,192.168.1.10,10.0.0.110,UDP,9195,benign,Normal network activity
2025-01-21 16:46:06,192.168.1.226,10.0.0.200,UDP,4888,benign,Normal network activity
2025-01-20 15:24:06,192.168.1.196,10.0.0.127,UDP,5495,malicious,Detected possible attack
2025-01-01 14:59:51,192.168.1.172,10.0.0.82,TCP,333,benign,Normal network activity
2025-01-06 19:13:52,192.168.1.161,10.0.0.93,UDP,3929,benign,Normal network activity
2025-01-27 08:10:32,192.168.1.26,10.0.0.149,HTTPS,3392,benign,Normal network activity
2025-01-22 01:21:40,192.168.1.133,10.0.0.49,HTTP,4258,benign,Normal network activity
2025-01-01 04:25:07,192.168.1.79,10.0.0.145,TCP,9726,benign,Normal network activity
2025-01-15 22:49:24,192.168.1.166,10.0.0.238,TCP,3335,benign,Normal network activity
2025-01-05 15:11:34,192.168.1.23,10.0.0.208,HTTPS,329,benign,Normal network activity
2025-01-13 21:06:53,192.168.1.67,10.0.0.94,ICMP,8009,benign,Normal network activity
2025-01-15 06:33:37,192.168.1.251,10.0.0.243,HTTPS,8324,benign,Normal network activity
2025-01-20 19:08:13,192.168.1.132,10.0.0.149,HTTPS,3699,benign,Normal network activity
2025-01-25 07:17:43,192.168.1.170,10.0.0.154,HTTPS,5947,malicious,Potential phishing attempt
2025-01-30 09:29:14,192.168.1.210,10.0.0.1,HTTP,283,benign,Normal network activity
2025-01-15 12:22:32,192.168.1.71,10.0.0.34,TCP,3017,benign,Normal network activity
2025-01-06 07:25:49,192.168.1.6,10.0.0.244,HTTP,6121,benign,Normal network activity
2025-01-24 19:08:49,192.168.1.136,10.0.0.68,TCP,943,benign,Normal network activity
2025-01-18 03:17:34,192.168.1.183,10.0.0.52,UDP,6299,benign,Normal network activity
2025-01-24 02:55:17,192.168.1.107,10.0.0.44,HTTP,6697,benign,Normal network activity
2025-01-15 21:06:32,192.168.1.34,10.0.0.48,UDP,7239,benign,Normal network activity
2025-01-26 16:22:52,192.168.1.136,10.0.0.36,UDP,1840,benign,Normal network activity
2025-01-25 13:52:30,192.168.1.130,10.0.0.36,HTTP,8057,benign,Normal network activity
2025-01-14 13:21:06,192.168.1.65,10.0.0.29,ICMP,1420,benign,Normal network activity
2025-01-05 03:03:07,192.168.1.24,10.0.0.8,UDP,1247,malicious,Potential phishing attempt
2025-01-02 13:09:59,192.168.1.193,10.0.0.167,UDP,914,benign,Normal network activity
2025-01-04 21:52:14,192.168.1.76,10.0.0.96,ICMP,9561,benign,Normal network activity
2025-01-02 08:48:19,192.168.1.145,10.0.0.98,UDP,1666,benign,Normal network activity
2025-01-09 05:05:01,192.168.1.44,10.0.0.102,HTTPS,7176,benign,Normal network activity
2025-01-12 15:39:15,192.168.1.155,10.0.0.32,TCP,3654,malicious,Detected possible attack
2025-01-30 15:00:39,192.168.1.63,10.0.0.100,TCP,9128,benign,Normal network activity
2025-01-04 20:43:34,192.168.1.32,10.0.0.155,TCP,2811,benign,Normal network activity
2025-01-02 16:35:24,192.168.1.112,10.0.0.173,UDP,7599,benign,Normal network activity
2025-01-02 00:24:15,192.168.1.204,10.0.0.70,TCP,8226,benign,Normal network activity
2025-01-13 17:31:59,192.168.1.192,10.0.0.244,TCP,3133,benign,Normal network activity
2025-01-22 06:26:08,192.168.1.153,10.0.0.31,ICMP,3757,benign,Normal network activity
2025-01-02 07:41:00,192.168.1.236,10.0.0.101,TCP,2297,benign,Normal network activity
2025-01-20 11:25:57,192.168.1.118,10.0.0.212,HTTPS,379,malicious,Suspicious traffic observed
2025-01-26 01:52:40,192.168.1.140,10.0.0.124,UDP,5164,benign,Normal network activity
2025-01-04 00:57:48,192.168.1.12,10.0.0.153,UDP,3402,malicious,Detected possible attack
2025-01-14 12:49:27,192.168.1.164,10.0.0.104,UDP,4143,benign,Normal network activity
2025-01-23 17:46:29,192.168.1.243,10.0.0.232,ICMP,2145,benign,Normal network activity
2025-01-05 16:55:05,192.168.1.238,10.0.0.167,HTTPS,1849,benign,Normal network activity
2025-01-30 04:47:46,192.168.1.6,10.0.0.58,UDP,1209,benign,Normal network activity
2025-01-23 05:04:04,192.168.1.219,10.0.0.197,TCP,9689,malicious,Potential phishing attempt
2025-01-05 23:26:32,192.168.1.70,10.0.0.168,UDP,227,benign,Normal network activity
2025-01-13 02:14:21,192.168.1.212,10.0.0.254,HTTP,4252,benign,Normal network activity
2025-01-07 22:22:10,192.168.1.226,10.0.0.233,TCP,8210,benign,Normal network activity
2025-01-15 02:38:02,192.168.1.9,10.0.0.3,ICMP,7733,benign,Normal network activity
2025-01-15 03:52:38,192.168.1.39,10.0.0.232,ICMP,55,benign,Normal network activity
2025-01-09 21:31:28,192.168.1.58,10.0.0.225,HTTP,7620,benign,Normal network activity
2025-01-24 06:29:06,192.168.1.196,10.0.0.77,HTTP,4040,benign,Normal network activity
2025-01-09 06:26:07,192.168.1.122,10.0.0.35,ICMP,8335,malicious,Detected possible attack
2025-01-30 22:15:49,192.168.1.203,10.0.0.168,UDP,2455,malicious,Malicious payload detected
2025-01-29 05:02:06,192.168.1.14,10.0.0.35,UDP,2954,benign,Normal network activity
2025-01-27 16:14:55,192.168.1.181,10.0.0.159,UDP,3655,benign,Normal network activity
2025-01-27 03:33:53,192.168.1.160,10.0.0.215,TCP,3491,benign,Normal network activity
2025-01-13 03:39:06,192.168.1.40,10.0.0.78,TCP,2493,benign,Normal network activity
2025-01-13 03:08:18,192.168.1.30,10.0.0.205,ICMP,5891,benign,Normal network activity
2025-01-27 16:26:22,192.168.1.124,10.0.0.34,UDP,8257,benign,Normal network activity
2025-01-10 13:21:31,192.168.1.49,10.0.0.212,UDP,5361,benign,Normal network activity
2025-01-15 14:18:24,192.168.1.48,10.0.0.130,ICMP,530,benign,Normal network activity
2025-01-07 19:18:17,192.168.1.167,10.0.0.219,UDP,8779,benign,Normal network activity
2025-01-29 07:27:12,192.168.1.243,10.0.0.27,HTTPS,9899,malicious,Detected possible attack
2025-01-14 23:05:25,192.168.1.228,10.0.0.81,ICMP,2489,benign,Normal network activity
2025-01-07 18:49:07,192.168.1.247,10.0.0.121,TCP,5425,benign,Normal network activity
2025-01-01 09:44:36,192.168.1.200,10.0.0.83,TCP,2577,benign,Normal network activity
2025-01-21 18:15:12,192.168.1.152,10.0.0.174,HTTPS,9435,benign,Normal network activity
2025-01-06 11:30:32,192.168.1.149,10.0.0.191,HTTP,3370,benign,Normal network activity
2025-01-28 19:21:26,192.168.1.135,10.0.0.170,ICMP,5572,benign,Normal network activity
2025-01-18 01:47:01,192.168.1.44,10.0.0.78,TCP,7736,benign,Normal network activity
2025-01-02 16:45:30,192.168.1.142,10.0.0.85,HTTP,8259,benign,Normal network activity
2025-01-23 20:08:17,192.168.1.9,10.0.0.219,TCP,9379,benign,Normal network activity
2025-01-01 07:09:11,192.168.1.49,10.0.0.94,UDP,5501,benign,Normal network activity
2025-01-10 08:10:19,192.168.1.86,10.0.0.28,HTTP,5685,benign,Normal network activity
2025-01-20 08:19:39,192.168.1.54,10.0.0.222,HTTP,534,benign,Normal network activity
2025-01-29 17:41:35,192.168.1.62,10.0.0.23,UDP,3590,benign,Normal network activity
2025-01-30 14:25:45,192.168.1.174,10.0.0.213,HTTP,4798,benign,Normal network activity
2025-01-12 03:51:19,192.168.1.248,10.0.0.218,ICMP,552,benign,Normal network activity
2025-01-09 04:00:47,192.168.1.78,10.0.0.132,ICMP,3915,benign,Normal network activity
2025-01-18 07:51:09,192.168.1.189,10.0.0.64,ICMP,9481,malicious,Suspicious traffic observed
2025-01-13 09:20:09,192.168.1.198,10.0.0.177,HTTPS,2005,malicious,Suspicious traffic observed
2025-01-10 04:25:00,192.168.1.218,10.0.0.130,ICMP,7333,benign,Normal network activity
2025-01-28 18:41:49,192.168.1.21,10.0.0.24,HTTPS,9796,benign,Normal network activity
2025-01-25 02:58:36,192.168.1.212,10.0.0.45,HTTP,6050,benign,Normal network activity
2025-01-09 21:27:00,192.168.1.51,10.0.0.109,TCP,2086,malicious,Malicious payload detected
2025-01-20 08:45:22,192.168.1.58,10.0.0.39,TCP,1342,benign,Normal network activity
2025-01-08 13:43:03,192.168.1.41,10.0.0.3,ICMP,9188,benign,Normal network activity
2025-01-06 05:31:18,192.168.1.136,10.0.0.216,ICMP,9088,benign,Normal network activity
2025-01-25 17:14:46,192.168.1.154,10.0.0.25,HTTPS,2128,benign,Normal network activity
2025-01-23 00:54:15,192.168.1.151,10.0.0.156,TCP,1387,benign,Normal network activity
2025-01-16 15:04:13,192.168.1.205,10.0.0.8,HTTP,6047,benign,Normal network activity
2025-01-04 15:22:37,192.168.1.151,10.0.0.50,ICMP,2401,benign,Normal network activity
2025-01-09 17:37:29,192.168.1.42,10.0.0.185,HTTP,5729,benign,Normal network activity
2025-01-08 06:45:55,192.168.1.115,10.0.0.153,UDP,6826,benign,Normal network activity
2025-01-26 20:18:29,192.168.1.30,10.0.0.72,HTTP,3123,benign,Normal network activity
2025-01-26 16:01:19,192.168.1.188,10.0.0.142,ICMP,7911,benign,Normal network activity
2025-01-11 04:42:10,192.168.1.184,10.0.0.16,HTTPS,1095,malicious,Potential phishing attempt
2025-01-11 19:19:40,192.168.1.114,10.0.0.118,HTTP,3172,benign,Normal network activity
2025-01-12 00:39:17,192.168.1.213,10.0.0.100,UDP,8325,malicious,Potential phishing attempt
2025-01-17 03:13:22,192.168.1.252,10.0.0.162,UDP,5870,malicious,Detected possible attack
2025-01-05 11:19:58,192.168.1.129,10.0.0.199,HTTPS,1000,benign,Normal network activity
2025-01-10 12:58:43,192.168.1.205,10.0.0.94,TCP,3104,malicious,Detected possible attack
2025-01-29 04:06:06,192.168.1.81,10.0.0.77,HTTPS,804,malicious,Potential phishing attempt
2025-01-16 07:59:06,192.168.1.154,10.0.0.111,ICMP,739,benign,Normal network activity
2025-01-29 16:01:50,192.168.1.9,10.0.0.79,TCP,2819,malicious,Malicious payload detected
2025-01-16 12:58:48,192.168.1.177,10.0.0.23,TCP,2193,malicious,Suspicious traffic observed
2025-01-30 23:56:35,192.168.1.176,10.0.0.90,HTTPS,373,benign,Normal network activity
2025-01-03 17:35:25,192.168.1.15,10.0.0.203,HTTPS,2175,benign,Normal network activity
2025-01-14 09:02:11,192.168.1.19,10.0.0.48,TCP,4447,benign,Normal network activity
2025-01-25 05:21:50,192.168.1.172,10.0.0.209,HTTPS,4304,benign,Normal network activity
2025-01-26 09:30:23,192.168.1.101,10.0.0.214,TCP,9089,benign,Normal network activity
2025-01-18 22:22:08,192.168.1.100,10.0.0.179,UDP,2476,benign,Normal network activity
2025-01-02 07:34:14,192.168.1.2,10.0.0.129,HTTPS,9792,benign,Normal network activity
2025-01-05 12:46:01,192.168.1.20,10.0.0.1,ICMP,2539,benign,Normal network activity
2025-01-16 23:35:06,192.168.1.134,10.0.0.225,HTTPS,6970,benign,Normal network activity
2025-01-17 15:18:30,192.168.1.171,10.0.0.13,UDP,2039,benign,Normal network activity
2025-01-30 06:40:33,192.168.1.54,10.0.0.198,TCP,851,benign,Normal network activity
2025-01-02 06:28:11,192.168.1.83,10.0.0.109,HTTP,2111,benign,Normal network activity
2025-01-04 05:16:17,192.168.1.63,10.0.0.64,HTTPS,7258,benign,Normal network activity
2025-01-09 07:55:28,192.168.1.46,10.0.0.31,HTTPS,4673,benign,Normal network activity
2025-01-16 03:46:23,192.168.1.41,10.0.0.169,HTTPS,8899,malicious,Malicious payload detected
2025-01-26 22:04:00,192.168.1.103,10.0.0.61,UDP,6569,malicious,Detected possible attack
2025-01-15 03:02:39,192.168.1.92,10.0.0.149,TCP,7982,benign,Normal network activity
2025-01-11 22:14:24,192.168.1.174,10.0.0.167,HTTP,4192,malicious,Suspicious traffic observed
2025-01-19 22:40:29,192.168.1.245,10.0.0.151,HTTPS,8296,malicious,Suspicious traffic observed
2025-01-10 10:38:23,192.168.1.32,10.0.0.120,HTTP,4971,benign,Normal network activity
2025-01-02 18:52:28,192.168.1.224,10.0.0.98,HTTPS,7027,benign,Normal network activity
2025-01-07 23:49:31,192.168.1.57,10.0.0.81,ICMP,5234,malicious,Potential phishing attempt
2025-01-21 23:01:52,192.168.1.93,10.0.0.189,ICMP,2930,benign,Normal network activity
2025-01-27 09:07:57,192.168.1.121,10.0.0.193,HTTP,8740,benign,Normal network activity
2025-01-09 20:38:37,192.168.1.144,10.0.0.55,HTTPS,8132,benign,Normal network activity
2025-01-04 05:21:15,192.168.1.78,10.0.0.210,UDP,407,benign,Normal network activity
2025-01-18 22:38:32,192.168.1.157,10.0.0.226,HTTP,3683,benign,Normal network activity
2025-01-16 14:33:55,192.168.1.55,10.0.0.136,HTTP,8505,benign,Normal network activity
2025-01-03 15:29:17,192.168.1.254,10.0.0.43,HTTPS,5570,benign,Normal network activity
2025-01-21 05:31:42,192.168.1.33,10.0.0.139,HTTPS,3161,benign,Normal network activity
2025-01-25 12:37:38,192.168.1.139,10.0.0.181,TCP,530,benign,Normal network activity
2025-01-30 15:01:06,192.168.1.233,10.0.0.210,UDP,6043,benign,Normal network activity
2025-01-28 00:42:47,192.168.1.208,10.0.0.40,ICMP,5662,benign,Normal network activity
2025-01-13 03:22:14,192.168.1.200,10.0.0.225,UDP,5221,benign,Normal network activity
2025-01-22 17:51:43,192.168.1.251,10.0.0.104,UDP,8627,benign,Normal network activity
2025-01-04 15:36:44,192.168.1.12,10.0.0.245,HTTP,9628,benign,Normal network activity
2025-01-23 01:08:29,192.168.1.59,10.0.0.112,ICMP,7390,benign,Normal network activity
2025-01-17 09:49:33,192.168.1.247,10.0.0.31,TCP,70,benign,Normal network activity
2025-01-13 19:56:56,192.168.1.249,10.0.0.75,HTTPS,8959,benign,Normal network activity
2025-01-22 18:39:36,192.168.1.26,10.0.0.102,TCP,8958,benign,Normal network activity
2025-01-10 08:44:09,192.168.1.121,10.0.0.59,UDP,4852,malicious,Potential phishing attempt
2025-01-12 23:14:37,192.168.1.56,10.0.0.83,HTTP,9103,benign,Normal network activity
2025-01-09 08:14:19,192.168.1.133,10.0.0.229,ICMP,8348,benign,Normal network activity
2025-01-10 05:29:16,192.168.1.24,10.0.0.150,ICMP,484,malicious,Malicious payload detected
2025-01-13 01:14:42,192.168.1.185,10.0.0.39,ICMP,6466,benign,Normal network activity
2025-01-28 09:30:34,192.168.1.33,10.0.0.71,HTTP,3124,malicious,Malicious payload detected
2025-01-17 05:02:38,192.168.1.53,10.0.0.53,HTTP,5301,benign,Normal network activity
2025-01-29 11:22:24,192.168.1.150,10.0.0.121,HTTP,5133,benign,Normal network activity
2025-01-19 16:22:41,192.168.1.226,10.0.0.134,HTTPS,4807,benign,Normal network activity
2025-01-12 21:49:25,192.168.1.66,10.0.0.123,HTTP,5501,benign,Normal network activity
2025-01-10 01:40:21,192.168.1.186,10.0.0.166,ICMP,3620,benign,Normal network activity
2025-01-04 10:49:09,192.168.1.191,10.0.0.148,UDP,4375,benign,Normal network activity
2025-01-12 15:43:29,192.168.1.151,10.0.0.138,TCP,9199,malicious,Suspicious traffic observed
2025-01-21 15:29:03,192.168.1.114,10.0.0.2,TCP,5281,benign,Normal network activity
2025-01-19 09:32:56,192.168.1.149,10.0.0.38,HTTPS,3924,benign,Normal network activity
2025-01-29 07:01:19,192.168.1.6,10.0.0.130,TCP,7933,benign,Normal network activity
2025-01-29 06:56:20,192.168.1.28,10.0.0.90,UDP,193,benign,Normal network activity
2025-01-24 10:36:24,192.168.1.204,10.0.0.88,ICMP,9456,benign,Normal network activity
2025-01-27 18:09:07,192.168.1.139,10.0.0.245,TCP,1580,benign,Normal network activity
2025-01-29 07:54:36,192.168.1.2,10.0.0.171,HTTP,9806,benign,Normal network activity
2025-01-11 16:29:25,192.168.1.212,10.0.0.118,TCP,1628,malicious,Potential phishing attempt
2025-01-17 19:40:05,192.168.1.170,10.0.0.3,UDP,4252,benign,Normal network activity
2025-01-29 15:39:24,192.168.1.246,10.0.0.130,UDP,9570,benign,Normal network activity
2025-01-06 20:03:51,192.168.1.183,10.0.0.212,ICMP,439,benign,Normal network activity
